,sub_region_2,year_month,Retail/Recreation,Grocery/Pharmacy,Transit Stations,Workplaces,Residential,metro_label,date,PC1,PC2,year_month_dt
284,Fairfax County,2021-10,-12.741935483870968,-1.8387096774193548,-41.29032258064516,-29.032258064516128,8.03225806451613,1,2021-10-16 00:00:00.000000000,-0.5989876818710412,-0.48050034238914285,2021-10-01
285,Fairfax County,2021-11,-12.8,-1.9,-45.766666666666666,-34.06666666666667,9.8,1,2021-11-15 12:00:00.000000000,-1.0466272551454598,-0.30027537070612015,2021-11-01
286,Fairfax County,2021-12,-12.67741935483871,-0.8064516129032258,-50.41935483870968,-38.29032258064516,11.129032258064516,1,2021-12-16 00:00:00.000000000,-1.3689402067631364,-0.16536021964163958,2021-12-01
287,Fairfax County,2022-01,-28.032258064516128,-12.870967741935484,-58.096774193548384,-37.58064516129032,15.451612903225806,1,2022-01-16 00:00:00.000000000,-2.822739243380563,-0.0026390631987557836,2022-01-01
288,Fairfax County,2022-02,-19.321428571428573,-10.035714285714286,-52.107142857142854,-29.5,10.464285714285714,1,2022-02-14 12:00:00.000000000,-1.5165858919008472,-0.5880696040883963,2022-02-01
289,Fairfax County,2022-03,-18.64516129032258,-10.67741935483871,-50.83870967741935,-28.774193548387096,8.774193548387096,1,2022-03-16 00:00:00.000000000,-1.305451478129243,-0.7601515931790115,2022-03-01
290,Fairfax County,2022-04,-17.0,-6.9,-47.56666666666667,-29.533333333333335,6.766666666666667,1,2022-04-15 12:00:00.000000000,-0.9037560562480738,-0.7983062256836789,2022-04-01
291,Fairfax County,2022-05,-13.193548387096774,-3.6451612903225805,-48.29032258064516,-29.580645161290324,6.354838709677419,1,2022-05-16 00:00:00.000000000,-0.624451680120672,-0.8384224491367681,2022-05-01
292,Fairfax County,2022-06,-13.0,-2.9,-44.4,-33.36666666666667,6.4,1,2022-06-15 12:00:00.000000000,-0.7096894094304844,-0.631496478114495,2022-06-01
293,Fairfax County,2022-07,-16.322580645161292,-4.709677419354839,-44.064516129032256,-34.41935483870968,6.967741935483871,1,2022-07-16 00:00:00.000000000,-0.9855277600676773,-0.5359881804481089,2022-07-01
294,Fairfax County,2022-08,-15.064516129032258,-4.129032258064516,-43.645161290322584,-34.516129032258064,7.806451612903226,1,2022-08-16 00:00:00.000000000,-1.003448818691359,-0.4460204049582611,2022-08-01
295,Fairfax County,2022-09,-16.233333333333334,-3.6666666666666665,-46.6,-31.566666666666666,6.0,1,2022-09-15 12:00:00.000000000,-0.7562933930006,-0.7427831153059552,2022-09-01
296,Fairfax County,2022-10,-16.666666666666668,-6.866666666666666,-46.93333333333333,-29.6,6.333333333333333,1,2022-10-08 00:00:00.000000000,-0.8439551188659955,-0.8265636362295957,2022-10-01
297,Frederick County,2020-02,5.133333333333334,-1.2,-0.8,0.6,-0.06666666666666667,1,2020-02-22 00:00:00.000000000,2.5732641654503654,-1.1845802110507848,2020-02-01
298,Frederick County,2020-03,-6.838709677419355,-2.7096774193548385,-6.225806451612903,-14.35483870967742,6.951612903225806,1,2020-03-16 00:00:00.000000000,0.7208807481438115,-0.15096772115746918,2020-03-01
299,Frederick County,2020-04,-29.8,-16.133333333333333,-21.333333333333332,-38.06666666666667,16.75,1,2020-04-15 12:00:00.000000000,-2.711532525402911,1.019314648936957,2020-04-01
300,Frederick County,2020-05,-14.741935483870968,-0.22580645161290322,-8.32258064516129,-32.03225806451613,12.951612903225806,1,2020-05-16 00:00:00.000000000,-0.8217078992022032,0.9622624889796919,2020-05-01
301,Frederick County,2020-06,-4.233333333333333,8.466666666666667,2.85,-26.333333333333332,8.066666666666666,1,2020-06-15 12:00:00.000000000,0.7152703487875438,0.6722791094263263,2020-06-01
302,Frederick County,2020-07,-0.8387096774193549,10.161290322580646,2.193548387096774,-28.774193548387096,7.354838709677419,1,2020-07-16 00:00:00.000000000,0.8499728300106434,0.6357910251516151,2020-07-01
303,Frederick County,2020-08,-4.258064516129032,6.305210918114144,-0.07940446650124072,-26.806451612903224,6.290322580645161,1,2020-08-16 00:00:00.000000000,0.7525283599064635,0.3927275896271231,2020-08-01
304,Frederick County,2020-09,-3.783333333333333,3.467948717948718,4.4653846153846155,-26.966666666666665,5.6,1,2020-09-15 12:00:00.000000000,0.7771903490701955,0.3794336973518794,2020-09-01
305,Frederick County,2020-10,-1.0,8.161290322580646,6.645161290322581,-19.35483870967742,5.645161290322581,1,2020-10-16 00:00:00.000000000,1.394316489944734,0.3149849295151494,2020-10-01
306,Frederick County,2020-11,-5.833333333333333,-0.36666666666666664,3.6333333333333333,-23.0,8.633333333333333,1,2020-11-15 12:00:00.000000000,0.42542165479093896,0.5055765268437041,2020-11-01
307,Frederick County,2020-12,-7.870967741935484,-2.4193548387096775,-1.1935483870967742,-28.741935483870968,11.903225806451612,1,2020-12-16 00:00:00.000000000,-0.34566151880700785,0.8251787420650653,2020-12-01
308,Frederick County,2021-01,-18.548387096774192,-13.387096774193548,-7.580645161290323,-23.806451612903224,11.161290322580646,1,2021-01-16 00:00:00.000000000,-0.9070584635225588,0.38670087073870224,2021-01-01
309,Frederick County,2021-02,-19.357142857142858,-14.321428571428571,-12.196428571428571,-23.571428571428573,12.035714285714286,1,2021-02-14 12:00:00.000000000,-1.1007368752318032,0.3409677734993236,2021-02-01
310,Frederick County,2021-03,-2.0,-2.2580645161290325,8.612903225806452,-16.93548387096774,6.645161290322581,1,2021-03-16 00:00:00.000000000,0.9971288861452613,0.2018665395197736,2021-03-01
311,Frederick County,2021-04,1.9333333333333333,2.433333333333333,12.983333333333333,-18.533333333333335,5.4,1,2021-04-15 12:00:00.000000000,1.411705148610865,0.2746641057164218,2021-04-01
312,Frederick County,2021-05,4.806451612903226,9.96774193548387,11.983870967741936,-17.516129032258064,4.709677419354839,1,2021-05-16 00:00:00.000000000,1.8908360474586925,0.2752112318706968,2021-05-01
313,Frederick County,2021-06,7.966666666666667,13.133333333333333,17.2,-15.766666666666667,3.6666666666666665,1,2021-06-15 12:00:00.000000000,2.3556922615961327,0.2868111746612585,2021-06-01
314,Frederick County,2021-07,6.935483870967742,13.451612903225806,17.741935483870968,-19.967741935483872,4.193548387096774,1,2021-07-16 00:00:00.000000000,2.1081182815500883,0.47342140526410864,2021-07-01
315,Frederick County,2021-08,7.935483870967742,11.03225806451613,23.532258064516128,-16.516129032258064,4.096774193548387,1,2021-08-16 00:00:00.000000000,2.27712870049473,0.4637095903862497,2021-08-01
316,Frederick County,2021-09,4.866666666666666,8.133333333333333,22.35,-16.0,4.1,1,2021-09-15 12:00:00.000000000,2.073225584391835,0.40227705799609,2021-09-01
317,Frederick County,2021-10,6.516129032258065,9.225806451612904,28.85483870967742,-10.03225806451613,3.6129032258064515,1,2021-10-16 00:00:00.000000000,2.550921762104311,0.3756354998949844,2021-10-01
318,Frederick County,2021-11,6.166666666666667,6.1,22.333333333333332,-15.3,5.833333333333333,1,2021-11-15 12:00:00.000000000,1.898961815230376,0.49460089336370716,2021-11-01
319,Frederick County,2021-12,6.193548387096774,5.419354838709677,15.338709677419354,-18.774193548387096,7.225806451612903,1,2021-12-16 00:00:00.000000000,1.5043064615101946,0.5231547902910063,2021-12-01
320,Frederick County,2022-01,-13.258064516129032,-10.580645161290322,0.3387096774193548,-17.258064516129032,10.935483870967742,1,2022-01-16 00:00:00.000000000,-0.22736225289451242,0.39464102843160764,2022-01-01
321,Frederick County,2022-02,-2.357142857142857,-4.0,-2.75,-7.892857142857143,5.642857142857143,1,2022-02-14 12:00:00.000000000,1.2688568314751925,-0.4322634008161336,2022-02-01
322,Frederick County,2022-03,-1.5483870967741935,-3.2903225806451615,4.516129032258065,-6.838709677419355,4.483870967741935,1,2022-03-16 00:00:00.000000000,1.569125436460698,-0.3831204491472084,2022-03-01
323,Frederick County,2022-04,2.5,2.466666666666667,10.9,-7.7,3.066666666666667,1,2022-04-15 12:00:00.000000000,2.1003486516808287,-0.27360197863979047,2022-04-01
324,Frederick County,2022-05,5.67741935483871,5.516129032258065,9.887096774193548,-8.774193548387096,2.935483870967742,1,2022-05-16 00:00:00.000000000,2.275883375484028,-0.2648566069202538,2022-05-01
325,Frederick County,2022-06,5.966666666666667,12.466666666666667,10.8,-12.666666666666666,2.9,1,2022-06-15 12:00:00.000000000,2.395247271725569,-0.01172513352849891,2022-06-01
326,Frederick County,2022-07,2.806451612903226,11.096774193548388,5.387096774193548,-17.387096774193548,4.516129032258065,1,2022-07-16 00:00:00.000000000,1.8120632253244693,0.13630238762905036,2022-07-01
327,Frederick County,2022-08,3.967741935483871,12.419354838709678,8.951612903225806,-13.225806451612904,5.0,1,2022-08-16 00:00:00.000000000,2.0738735453127064,0.18474824341211527,2022-08-01
328,Frederick County,2022-09,1.8,9.133333333333333,6.35,-11.033333333333333,3.033333333333333,1,2022-09-15 12:00:00.000000000,2.1341407378810646,-0.16451378791033322,2022-09-01
329,Frederick County,2022-10,3.3333333333333335,12.333333333333334,3.3333333333333335,-6.8,2.533333333333333,1,2022-10-08 00:00:00.000000000,2.5000030212026276,-0.34583876857483314,2022-10-01
330,Fredericksburg,2020-02,6.333333333333333,5.666666666666667,-10.653333333333334,-0.9333333333333333,-0.4,1,2020-02-22 00:00:00.000000000,2.720774327105157,-1.302887070641511,2020-02-01
331,Fredericksburg,2020-03,-15.935483870967742,1.5483870967741935,-37.52258064516129,-22.967741935483872,-0.008271298593879256,1,2020-03-16 00:00:00.000000000,0.5190575068829703,-1.2025839294058338,2020-03-01
332,Fredericksburg,2020-04,-44.03333333333333,-19.7,-69.23333333333333,-50.666666666666664,1.7692307692307692,1,2020-04-15 12:00:00.000000000,-2.9594188641783172,-1.22915736770524,2020-04-01
333,Fredericksburg,2020-05,-30.903225806451612,-10.258064516129032,-68.11290322580645,-44.225806451612904,3.333333333333333,1,2020-05-16 00:00:00.000000000,-2.031099319916277,-1.1823038233530607,2020-05-01
334,Fredericksburg,2020-06,-19.8,-4.366666666666666,-63.833333333333336,-36.13333333333333,4.897435897435897,1,2020-06-15 12:00:00.000000000,-1.1954344836831126,-1.142189497461448,2020-06-01
335,Fredericksburg,2020-07,-15.290322580645162,-5.064516129032258,-60.38709677419355,-37.41935483870968,6.461538461538461,1,2020-07-16 00:00:00.000000000,-1.2391712331461977,-0.9455584000335516,2020-07-01
336,Fredericksburg,2020-08,-15.935483870967742,-12.84863523573201,-59.37903225806452,-30.789081885856078,8.051282051282051,1,2020-08-16 00:00:00.000000000,-1.4146243112990429,-1.0776714631538538,2020-08-01
337,Fredericksburg,2020-09,-14.133333333333333,-12.673076923076923,-55.358333333333334,-33.16794871794872,9.667521367521367,1,2020-09-15 12:00:00.000000000,-1.5606769278802868,-0.7814816988439326,2020-09-01
338,Fredericksburg,2020-10,-14.0,-1.3870967741935485,-56.655913978494624,-31.612903225806452,9.838709677419354,1,2020-10-16 00:00:00.000000000,-1.0969028563402632,-0.6043332892856752,2020-10-01
339,Fredericksburg,2020-11,-16.666666666666668,-3.033333333333333,-57.08888888888889,-33.06666666666667,12.633333333333333,1,2020-11-15 12:00:00.000000000,-1.5904743091456075,-0.30710272882593564,2020-11-01
340,Fredericksburg,2020-12,-14.67741935483871,-0.7419354838709677,-62.596774193548384,-35.935483870967744,13.935483870967742,1,2020-12-16 00:00:00.000000000,-1.75509555876766,-0.22897684781589073,2020-12-01
341,Fredericksburg,2021-01,-26.806451612903224,-14.03225806451613,-66.35483870967742,-35.58064516129032,15.483870967741936,1,2021-01-16 00:00:00.000000000,-2.8424414789511854,-0.29631458723011084,2021-01-01
342,Fredericksburg,2021-02,-25.142857142857142,-14.321428571428571,-64.73214285714286,-36.25,15.607142857142858,1,2021-02-14 12:00:00.000000000,-2.8192034978595366,-0.2549959346123962,2021-02-01
343,Fredericksburg,2021-03,-8.32258064516129,-3.5806451612903225,-59.064516129032256,-30.258064516129032,10.193548387096774,1,2021-03-16 00:00:00.000000000,-0.9962815964256926,-0.7831405682537913,2021-03-01
344,Fredericksburg,2021-04,-7.133333333333334,1.3666666666666667,-54.166666666666664,-30.466666666666665,9.133333333333333,1,2021-04-15 12:00:00.000000000,-0.6159083668421642,-0.6713006144260335,2021-04-01
345,Fredericksburg,2021-05,-5.032258064516129,4.290322580645161,-53.96774193548387,-31.35483870967742,7.709677419354839,1,2021-05-16 00:00:00.000000000,-0.3311468951269801,-0.7506741704518602,2021-05-01
346,Fredericksburg,2021-06,-3.533333333333333,6.333333333333333,-46.4,-35.833333333333336,7.366666666666666,1,2021-06-15 12:00:00.000000000,-0.27121332264161463,-0.46236100777466116,2021-06-01
347,Fredericksburg,2021-07,-2.967741935483871,8.935483870967742,-44.655913978494624,-38.41935483870968,7.78494623655914,1,2021-07-16 00:00:00.000000000,-0.28526338451541705,-0.2689291650129591,2021-07-01
348,Fredericksburg,2021-08,-3.967741935483871,10.806451612903226,-53.56989247311828,-36.645161290322584,7.150537634408602,1,2021-08-16 00:00:00.000000000,-0.21676133395914665,-0.5468358639407355,2021-08-01
349,Fredericksburg,2021-09,-8.0,6.866666666666666,-59.1,-33.766666666666666,7.566666666666666,1,2021-09-15 12:00:00.000000000,-0.48377368822606476,-0.7437364608230194,2021-09-01
350,Fredericksburg,2021-10,-7.516129032258065,3.7096774193548385,-47.29032258064516,-29.225806451612904,6.67741935483871,1,2021-10-16 00:00:00.000000000,-0.16274760237193472,-0.7133836595591352,2021-10-01
351,Fredericksburg,2021-11,-7.833333333333333,4.4,-54.166666666666664,-34.0,8.333333333333334,1,2021-11-15 12:00:00.000000000,-0.597385992840886,-0.5920106553772032,2021-11-01
352,Fredericksburg,2021-12,-5.387096774193548,6.32258064516129,-56.516129032258064,-38.516129032258064,9.35483870967742,1,2021-12-16 00:00:00.000000000,-0.7655961478912422,-0.4352538516234526,2021-12-01
353,Fredericksburg,2022-01,-29.387096774193548,-8.258064516129032,-65.46774193548387,-41.96774193548387,15.258064516129032,1,2022-01-16 00:00:00.000000000,-2.951363654596491,0.011413545654229872,2022-01-01
354,Fredericksburg,2022-02,-15.714285714285714,-2.6785714285714284,-64.98214285714286,-30.607142857142858,8.678571428571429,1,2022-02-14 12:00:00.000000000,-1.1453978375475196,-0.9557706733987411,2022-02-01
355,Fredericksburg,2022-03,-15.774193548387096,-1.064516129032258,-58.03225806451613,-29.0,6.903225806451613,1,2022-03-16 00:00:00.000000000,-0.7594167986750081,-0.9578994628489786,2022-03-01
356,Fredericksburg,2022-04,-12.366666666666667,4.966666666666667,-52.511111111111106,-26.966666666666665,5.733333333333333,1,2022-04-15 12:00:00.000000000,-0.15004023379608716,-0.9020021168062973,2022-04-01
357,Fredericksburg,2022-05,-10.387096774193548,7.709677419354839,-44.86021505376344,-31.70967741935484,5.838709677419355,1,2022-05-16 00:00:00.000000000,-0.10220685373999551,-0.553456534516025,2022-05-01
358,Fredericksburg,2022-06,-11.1,8.933333333333334,-43.96666666666667,-35.233333333333334,5.833333333333333,1,2022-06-15 12:00:00.000000000,-0.21941671363952256,-0.41165853783942774,2022-06-01
359,Fredericksburg,2022-07,-12.741935483870968,12.419354838709678,-38.25806451612903,-35.903225806451616,7.451612903225806,1,2022-07-16 00:00:00.000000000,-0.26226456460367076,-0.0005169904679693982,2022-07-01
360,Fredericksburg,2022-08,-10.451612903225806,11.161290322580646,-37.806451612903224,-33.87096774193548,7.290322580645161,1,2022-08-16 00:00:00.000000000,-0.12505194967238412,-0.10995585052037961,2022-08-01
361,Fredericksburg,2022-09,-13.3,4.0,-35.333333333333336,-31.5,5.733333333333333,1,2022-09-15 12:00:00.000000000,-0.2052108971600644,-0.36651208164808685,2022-09-01
362,Fredericksburg,2022-10,-15.466666666666667,2.466666666666667,-28.133333333333333,-29.466666666666665,5.666666666666667,1,2022-10-08 00:00:00.000000000,-0.15506399415572392,-0.24356942774597798,2022-10-01
363,Hampton,2020-02,2.6,6.266666666666667,-0.6,-1.7333333333333334,1.0,1,2020-02-22 00:00:00.000000000,2.567639897407723,-0.8321831956174722,2020-02-01
364,Hampton,2020-03,-11.64516129032258,7.354838709677419,-7.387096774193548,-15.741935483870968,6.580645161290323,1,2020-03-16 00:00:00.000000000,0.9031492165892573,0.08771617843325137,2020-03-01
365,Hampton,2020-04,-31.6,-8.0,-24.5,-41.233333333333334,16.0,1,2020-04-15 12:00:00.000000000,-2.5647862243983677,1.1342342392329203,2020-04-01
366,Hampton,2020-05,-23.096774193548388,-2.161290322580645,-15.03225806451613,-35.58064516129032,12.67741935483871,1,2020-05-16 00:00:00.000000000,-1.378500147866361,0.9218851417956209,2020-05-01
367,Hampton,2020-06,-13.566666666666666,2.2666666666666666,-11.633333333333333,-28.7,9.133333333333333,1,2020-06-15 12:00:00.000000000,-0.20969035727635849,0.4625617329721881,2020-06-01
368,Hampton,2020-07,-11.096774193548388,3.3870967741935485,-17.774193548387096,-31.741935483870968,8.67741935483871,1,2020-07-16 00:00:00.000000000,-0.24426393957005185,0.32739609490738314,2020-07-01
369,Hampton,2020-08,-14.290322580645162,-3.3548387096774195,-30.75186104218362,-28.806451612903224,7.645161290322581,1,2020-08-16 00:00:00.000000000,-0.5332873916930718,-0.26854385055983887,2020-08-01
370,Hampton,2020-09,-14.333333333333334,-6.633333333333334,-44.30641025641025,-27.5,7.766666666666667,1,2020-09-15 12:00:00.000000000,-0.7771501706926657,-0.6974136509763983,2020-09-01
371,Hampton,2020-10,-15.709677419354838,-6.32258064516129,-47.193548387096776,-22.838709677419356,6.774193548387097,1,2020-10-16 00:00:00.000000000,-0.5487112302217477,-0.9550521949980382,2020-10-01
372,Hampton,2020-11,-18.666666666666668,-6.766666666666667,-53.6,-26.1,8.6,1,2020-11-15 12:00:00.000000000,-1.0603761113878145,-0.8305655400478837,2020-11-01
373,Hampton,2020-12,-18.70967741935484,-4.290322580645161,-58.45161290322581,-30.129032258064516,10.387096774193548,1,2020-12-16 00:00:00.000000000,-1.3752849888722225,-0.6301350848295261,2020-12-01
374,Hampton,2021-01,-25.032258064516128,-12.35483870967742,-57.774193548387096,-28.419354838709676,11.32258064516129,1,2021-01-16 00:00:00.000000000,-1.9006178873661044,-0.6464914084718875,2021-01-01
375,Hampton,2021-02,-21.428571428571427,-10.428571428571429,-58.214285714285715,-25.142857142857142,10.107142857142858,1,2021-02-14 12:00:00.000000000,-1.4532927756707874,-0.8627104517232377,2021-02-01
376,Hampton,2021-03,-9.580645161290322,-2.7419354838709675,-50.29032258064516,-22.870967741935484,7.129032258064516,1,2021-03-16 00:00:00.000000000,-0.28312980414545597,-1.0046297039998493,2021-03-01
377,Hampton,2021-04,-7.433333333333334,1.4333333333333333,-50.06666666666667,-23.6,5.833333333333333,1,2021-04-15 12:00:00.000000000,0.04483460328036394,-1.0495899126667287,2021-04-01
378,Hampton,2021-05,-6.935483870967742,6.354838709677419,-48.806451612903224,-22.903225806451612,5.096774193548387,1,2021-05-16 00:00:00.000000000,0.3643663042088415,-1.0114077874518395,2021-05-01
379,Hampton,2021-06,-5.066666666666666,7.033333333333333,-49.266666666666666,-21.9,4.6,1,2021-06-15 12:00:00.000000000,0.5385410551209764,-1.1061782622303735,2021-06-01
380,Hampton,2021-07,-7.290322580645161,7.774193548387097,-49.25806451612903,-24.903225806451612,4.870967741935484,1,2021-07-16 00:00:00.000000000,0.3372283052215542,-0.9625136274887751,2021-07-01
381,Hampton,2021-08,-8.774193548387096,5.290322580645161,-52.67741935483871,-23.225806451612904,5.193548387096774,1,2021-08-16 00:00:00.000000000,0.19314478394527723,-1.0896781665901183,2021-08-01
382,Hampton,2021-09,-8.733333333333333,3.8,-48.6,-22.533333333333335,4.866666666666666,1,2021-09-15 12:00:00.000000000,0.24918368037538843,-1.0665624309941326,2021-09-01
383,Hampton,2021-10,-8.419354838709678,3.838709677419355,-48.12903225806452,-17.419354838709676,3.935483870967742,1,2021-10-16 00:00:00.000000000,0.5773803666114834,-1.2722363126534981,2021-10-01
384,Hampton,2021-11,-8.4,2.8333333333333335,-49.86666666666667,-22.6,5.533333333333333,1,2021-11-15 12:00:00.000000000,0.14013046971168905,-1.0563561116631779,2021-11-01
385,Hampton,2021-12,-9.225806451612904,4.225806451612903,-51.806451612903224,-26.838709677419356,6.838709677419355,1,2021-12-16 00:00:00.000000000,-0.16823777499676185,-0.8362879640910175,2021-12-01
386,Hampton,2022-01,-24.29032258064516,-6.935483870967742,-59.74193548387097,-27.225806451612904,10.67741935483871,1,2022-01-16 00:00:00.000000000,-1.5807188576910456,-0.6858442128731591,2022-01-01
387,Hampton,2022-02,-13.714285714285714,-2.9285714285714284,-52.07142857142857,-18.107142857142858,5.428571428571429,1,2022-02-14 12:00:00.000000000,-0.07788761169250874,-1.279746276146994,2022-02-01
388,Hampton,2022-03,-13.03225806451613,-4.064516129032258,-62.935483870967744,-16.06451612903226,4.354838709677419,1,2022-03-16 00:00:00.000000000,-0.03530104835297091,-1.740170100538294,2022-03-01
389,Hampton,2022-04,-12.366666666666667,-1.1,-62.8,-17.533333333333335,3.2,1,2022-04-15 12:00:00.000000000,0.1510768075417911,-1.7612531567775425,2022-04-01
390,Hampton,2022-05,-12.290322580645162,0.03225806451612903,-63.516129032258064,-18.129032258064516,3.4838709677419355,1,2022-05-16 00:00:00.000000000,0.13421718065487453,-1.7149753427969996,2022-05-01
391,Hampton,2022-06,-10.866666666666667,3.3333333333333335,-67.96666666666667,-19.933333333333334,3.2,1,2022-06-15 12:00:00.000000000,0.2032830419918362,-1.7619755744768055,2022-06-01
392,Hampton,2022-07,-14.903225806451612,3.032258064516129,-70.58064516129032,-25.0,5.032258064516129,1,2022-07-16 00:00:00.000000000,-0.3713094762136402,-1.4803670479140216,2022-07-01
393,Hampton,2022-08,-14.096774193548388,2.5483870967741935,-67.29032258064517,-21.903225806451612,5.193548387096774,1,2022-08-16 00:00:00.000000000,-0.2064697806703864,-1.477059831977304,2022-08-01
394,Hampton,2022-09,-17.166666666666668,0.9,-63.03333333333333,-21.133333333333333,3.533333333333333,1,2022-09-15 12:00:00.000000000,-0.12323056309164125,-1.543406572125221,2022-09-01
395,Hampton,2022-10,-17.6,-3.7333333333333334,-62.46666666666667,-18.6,3.7333333333333334,1,2022-10-08 00:00:00.000000000,-0.21669379090384125,-1.6606829645132002,2022-10-01
396,Hanover County,2020-02,5.066666666666666,1.6666666666666667,4.933333333333334,0.9333333333333333,0.13333333333333333,1,2020-02-22 00:00:00.000000000,2.742504929410478,-0.9685200236674805,2020-02-01
397,Hanover County,2020-03,-10.03225806451613,-0.8064516129032258,-0.45161290322580644,-19.967741935483872,8.758064516129032,1,2020-03-16 00:00:00.000000000,0.33737333440615047,0.3874006680630633,2020-03-01
398,Hanover County,2020-04,-31.166666666666668,-17.733333333333334,-15.4,-46.36666666666667,19.7,1,2020-04-15 12:00:00.000000000,-3.391905023137145,1.6417303134762833,2020-04-01
399,Hanover County,2020-05,-17.677419354838708,-5.838709677419355,-1.032258064516129,-39.064516129032256,15.0,1,2020-05-16 00:00:00.000000000,-1.546169859860146,1.4384635429863406,2020-05-01
400,Hanover County,2020-06,-5.066666666666666,1.3,14.8,-32.06666666666667,10.233333333333333,1,2020-06-15 12:00:00.000000000,0.10224370480968359,1.186558097095752,2020-06-01
401,Hanover County,2020-07,-2.2580645161290325,0.3225806451612903,16.258064516129032,-34.70967741935484,9.35483870967742,1,2020-07-16 00:00:00.000000000,0.1499156207739401,1.144741161293199,2020-07-01
402,Hanover County,2020-08,-5.967741935483871,-4.645161290322581,20.717121588089327,-35.67741935483871,8.35483870967742,1,2020-08-16 00:00:00.000000000,-0.05020534660657634,1.1297370098381811,2020-08-01
403,Hanover County,2020-09,-6.4,-5.666666666666667,11.792307692307693,-37.06666666666667,7.7,1,2020-09-15 12:00:00.000000000,-0.20529164067893654,0.8589786747582075,2020-09-01
404,Hanover County,2020-10,-6.967741935483871,-5.580645161290323,11.935483870967742,-30.64516129032258,7.612903225806452,1,2020-10-16 00:00:00.000000000,0.06419694270402622,0.7081065552468486,2020-10-01
405,Hanover County,2020-11,-8.566666666666666,-7.0,4.3,-34.43333333333333,9.933333333333334,1,2020-11-15 12:00:00.000000000,-0.5250030049251482,0.8244973733680226,2020-11-01
406,Hanover County,2020-12,-4.451612903225806,-3.6129032258064515,3.5161290322580645,-37.61290322580645,11.838709677419354,1,2020-12-16 00:00:00.000000000,-0.5934708039568223,1.0827143733521647,2020-12-01
407,Hanover County,2021-01,-18.483870967741936,-13.64516129032258,-3.6451612903225805,-34.61290322580645,12.741935483870968,1,2021-01-16 00:00:00.000000000,-1.485595660962694,0.8949067473419623,2021-01-01
408,Hanover County,2021-02,-19.142857142857142,-13.714285714285714,-5.964285714285714,-36.0,13.714285714285714,1,2021-02-14 12:00:00.000000000,-1.6931694871060796,0.9717463927278582,2021-02-01
409,Hanover County,2021-03,-2.870967741935484,-3.7419354838709675,8.225806451612904,-29.93548387096774,9.096774193548388,1,2021-03-16 00:00:00.000000000,0.10962007769509041,0.725772825985487,2021-03-01
410,Hanover County,2021-04,0.5666666666666667,1.1666666666666667,15.333333333333334,-32.3,7.1,1,2021-04-15 12:00:00.000000000,0.5899667463264904,0.8240454546605185,2021-04-01
411,Hanover County,2021-05,3.193548387096774,8.67741935483871,18.193548387096776,-29.838709677419356,6.096774193548387,1,2021-05-16 00:00:00.000000000,1.1990092330323208,0.8593994863653048,2021-05-01
412,Hanover County,2021-06,9.266666666666667,10.4,27.733333333333334,-29.366666666666667,5.433333333333334,1,2021-06-15 12:00:00.000000000,1.6664356361626824,0.97993542587014,2021-06-01
413,Hanover County,2021-07,15.516129032258064,10.806451612903226,32.0,-31.741935483870968,5.67741935483871,1,2021-07-16 00:00:00.000000000,1.8155269752278922,1.0950760582041266,2021-07-01
414,Hanover County,2021-08,10.225806451612904,8.903225806451612,24.483870967741936,-29.580645161290324,6.0,1,2021-08-16 00:00:00.000000000,1.5379817389587984,0.9147832626748753,2021-08-01
415,Hanover County,2021-09,3.8333333333333335,5.533333333333333,8.4,-29.3,5.633333333333334,1,2021-09-15 12:00:00.000000000,1.0529034487793334,0.4809021266636895,2021-09-01
416,Hanover County,2021-10,8.483870967741936,7.096774193548387,10.129032258064516,-24.06451612903226,4.419354838709677,1,2021-10-16 00:00:00.000000000,1.6312089149616225,0.250983894509284,2021-10-01
417,Hanover County,2021-11,2.8666666666666667,7.5,8.266666666666667,-29.833333333333332,7.066666666666666,1,2021-11-15 12:00:00.000000000,0.9291810904836177,0.6831185848481569,2021-11-01
418,Hanover County,2021-12,7.967741935483871,9.387096774193548,4.032258064516129,-33.12903225806452,8.580645161290322,1,2021-12-16 00:00:00.000000000,0.8291739812157007,0.7751061586564979,2021-12-01
419,Hanover County,2022-01,-16.70967741935484,-3.967741935483871,-8.483870967741936,-30.741935483870968,12.096774193548388,1,2022-01-16 00:00:00.000000000,-0.8907627737250662,0.7925572985415986,2022-01-01
420,Hanover County,2022-02,-6.928571428571429,1.2857142857142858,-2.1785714285714284,-22.785714285714285,7.071428571428571,1,2022-02-14 12:00:00.000000000,0.5443734968664211,0.25017897106053977,2022-02-01
421,Hanover County,2022-03,-4.838709677419355,2.2580645161290325,2.193548387096774,-22.06451612903226,5.774193548387097,1,2022-03-16 00:00:00.000000000,0.8618181123344941,0.2094611165995426,2022-03-01
422,Hanover County,2022-04,2.8666666666666667,8.166666666666666,11.5,-25.4,4.1,1,2022-04-15 12:00:00.000000000,1.4751240655333389,0.38263860433790814,2022-04-01
423,Hanover County,2022-05,2.5161290322580645,9.483870967741936,7.838709677419355,-24.129032258064516,4.258064516129032,1,2022-05-16 00:00:00.000000000,1.5079152998634358,0.30663362515248854,2022-05-01
424,Hanover County,2022-06,10.0,12.266666666666667,16.366666666666667,-26.766666666666666,4.266666666666667,1,2022-06-15 12:00:00.000000000,1.8508337355145115,0.5455145745728681,2022-06-01
